gvkey,firm_name,patent_count,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score,ticker_hint
004770,FLEXIVAN,1,1,0000866374,FLEX,FLEX LTD.,Nasdaq,fuzzy_name,0.9,
026796,BONAVISTAENERGY,1,1,0000104918,AVA,AVISTA CORP,NYSE,fuzzy_name,0.9,
026796,BONAVISTAENERGY,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011463,WHEREHOUSEENTMT,1,1,0001932770,HERE,Here Group Ltd,Nasdaq,fuzzy_name,0.9,
138342,EROOMSYSTEMTECH,1,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
138342,EROOMSYSTEMTECH,1,2,0001511820,STEK,Stemtech Corp,OTC,fuzzy_name,0.9,
031666,PERIPHONICS,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
031666,PERIPHONICS,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
031687,PREMISYSCOMM,1,1,0000096021,SYY,SYSCO CORP,NYSE,fuzzy_name,0.9,
004654,FINFEDERATION,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
004654,FINFEDERATION,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004663,FINGERHUT,1,1,0001528849,RH,RH,NYSE,fuzzy_name,0.9,
004669,FINNINGINT,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004669,FINNINGINT,1,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
031888,INTELIDATATECH,1,1,0000050863,INTC,INTEL CORP,Nasdaq,fuzzy_name,0.9,
024828,SCANTEKMEDICAL,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
010899,UNITEDFOODS,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
010899,UNITEDFOODS,1,2,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9,
010921,UNITEDPARKCITYMINES,1,1,0000726854,CHCO,CITY HOLDING CO,Nasdaq,fuzzy_name,0.9,
010921,UNITEDPARKCITYMINES,1,2,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9,
120456,MANHATTANBRIDGECAPITAL,1,1,0001080340,LOAN,"MANHATTAN BRIDGE CAPITAL, INC",Nasdaq,exact_compact_name,0.985,
120456,MANHATTANBRIDGECAPITAL,1,2,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,
010862,UNIONGAS,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
010862,UNIONGAS,1,2,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9,
010862,UNIONGAS,1,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
139201,LEXINGTONGP,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
139401,INFOINTERACTIVE,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
004500,EXTEKMICROSYSTEMS,1,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
004505,FANDBCECOIND,1,1,0000718940,BCE,BCE INC,NYSE,fuzzy_name,0.9,
004442,ENVIROTRONICS,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004442,ENVIROTRONICS,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004442,ENVIROTRONICS,1,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
024754,UTOPIAMARKETING,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
024758,CORE,1,1,0001355736,AVCRF,Avricore Health Inc.,OTC,fuzzy_name,0.9,
024758,CORE,1,2,0001160864,BHK,BLACKROCK CORE BOND TRUST,NYSE,fuzzy_name,0.9,
024758,CORE,1,3,0001956741,ZONE,"CleanCore Solutions, Inc.",NYSE,fuzzy_name,0.9,
024758,CORE,1,4,0001158172,SCOR,"COMSCORE, INC.",Nasdaq,fuzzy_name,0.9,
024758,CORE,1,5,0001649009,CHAI,"Core AI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009248,ROSSSTORES,1,1,0000745732,ROST,"ROSS STORES, INC.",Nasdaq,exact_compact_name,0.985,
005874,ILIKON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
120314,MEDIAMETRIX,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
010883,UNITEDBANKSOFCOLORADO,1,1,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9,
031114,LONGPORT,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
024637,JENNYCRAIG,1,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
010833,UNICORNELECPROD,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
010841,UNIFLEX,1,1,0000866374,FLEX,FLEX LTD.,Nasdaq,fuzzy_name,0.9,
010841,UNIFLEX,1,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
006046,INTERMETRICS,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
024715,VISIONTEN,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
024715,VISIONTEN,1,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
024733,BACHMANINFORMATIONSYS,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
024750,WISDOMTREEIVT,1,1,0000880631,WT,"WisdomTree, Inc.",NYSE,fuzzy_name,0.8695652173913043,
008269,PACIFICINTERMOUNTAINEXPRESS,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
011706,APOGEEROBOTICS,1,1,0000040570,JOB,GEE Group Inc.,NYSE,fuzzy_name,0.9,
011641,XTRA,1,1,0001409197,BSPK,"Bespoke Extracts, Inc.",OTC,fuzzy_name,0.9,
011641,XTRA,1,2,0001289490,EXR,Extra Space Storage Inc.,NYSE,fuzzy_name,0.9,
011641,XTRA,1,3,0001630176,HYEX,HEALTHY EXTRACTS INC.,OTC,fuzzy_name,0.9,
011641,XTRA,1,4,0001288770,XTGRF,XTRA-GOLD RESOURCES CORP,OTC,fuzzy_name,0.9,
011641,XTRA,1,5,0001684505,XTRAF,Xtract One Technologies Inc.,OTC,fuzzy_name,0.9,
011642,YANDSCANDIES,1,1,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011654,YOOHOOCHOCOLATEBEVERAGE,1,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
004281,ELECTRONMACHINE,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004281,ELECTRONMACHINE,1,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
004290,ELECTRONICRESEARCHASS,1,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
004290,ELECTRONICRESEARCHASS,1,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
140979,ZHONETECH,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
024463,NATLBEVERAGE,1,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,
026905,GENNUTRITION,1,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
026905,GENNUTRITION,1,2,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
026905,GENNUTRITION,1,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
026999,TRANSALTAUTILITIES,1,1,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
026999,TRANSALTAUTILITIES,1,2,0001144800,TAC,TRANSALTA CORP,NYSE,fuzzy_name,0.9,
007864,VERIZONNEWYORK,1,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
007864,VERIZONNEWYORK,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007885,NEWPORTELECTRONICS,1,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
007898,NICHOLSINSTITUTE,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
141359,RESCONNECTION,1,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
141359,RESCONNECTION,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
024395,TELCOTECH,1,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
011707,ELECTRONICMAILUS,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011707,ELECTRONICMAILUS,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011707,ELECTRONICMAILUS,1,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
061923,AUTOLOGICINFORMATIONINT,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
061994,USPOSTALSVC,1,1,0001530950,POST,"Post Holdings, Inc.",NYSE,fuzzy_name,0.9,
008246,PACKAGINGPRODANDDESIGN,1,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
062072,ALPHAPROTECH,1,1,0000884269,APT,ALPHA PRO TECH LTD,NYSE,exact_compact_name,0.985,
062101,GEOSCOMM,1,1,0000923796,GEO,GEO GROUP INC,NYSE,fuzzy_name,0.9,
009238,ROSELONIND,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009238,ROSELONIND,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011723,NISUSVIDEO,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011723,NISUSVIDEO,1,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
011774,MEDICALSTERILIZATION,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
011774,MEDICALSTERILIZATION,1,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
024436,GENETICANOMALIES,1,1,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
004258,ELECHOSEANDRUBBER,1,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
026837,SPATIALIZERAUDIOLAB,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
010828,ULTRASYSTEMS,1,1,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9,
027591,CIRCAENTPR,1,1,0001173382,CAE,CAE INC,NYSE,fuzzy_name,0.9,
010708,TREASUREISLE,1,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
010721,TRIAN,1,1,0001839285,HCTI,"Healthcare Triangle, Inc.",Nasdaq,fuzzy_name,0.9,
115307,INNEXUSBIOTECHNOLOGY,1,1,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,
115313,THEGLOBE,1,1,0001066684,TGLO,THEGLOBE COM INC,OTC,fuzzy_name,0.9,
142230,MAGELLANMIDSTREAMPRTNRS,1,1,0001547903,NMIH,"NMI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
024371,GEOGRAPHICS,1,1,0000923796,GEO,GEO GROUP INC,NYSE,fuzzy_name,0.9,
024371,GEOGRAPHICS,1,2,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
004184,EASTERNASSDCOAL,1,1,0000031107,EML,EASTERN CO,Nasdaq,fuzzy_name,0.9,
024225,CORVEL,1,1,0000874866,CRVL,CORVEL CORP,Nasdaq,exact_normalized_name,1.0,
141849,IPGPHOTONICS,1,1,0001111928,IPGP,IPG PHOTONICS CORP,Nasdaq,exact_compact_name,0.985,
141849,IPGPHOTONICS,1,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
141849,IPGPHOTONICS,1,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
004224,EDUCATIONALDESIGN,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
004054,DOUGHTIESFOODS,1,1,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
009144,RILEYSTOKER,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
008314,PANACON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
115567,NSTARELEC,1,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
116588,EXCHANGEAPPLICATIONS,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
116588,EXCHANGEAPPLICATIONS,1,2,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,
009444,SCANTRON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009444,SCANTRON,1,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
009457,SCHENUITIND,1,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
030997,ORBITSEMICONDUCTOR,1,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
010684,TRANSITRONELECTRONIC,1,1,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,
010684,TRANSITRONELECTRONIC,1,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
114203,CEMTREX,1,1,0001435064,CETX,CEMTREX INC,Nasdaq,exact_normalized_name,1.0,
114203,CEMTREX,1,2,0001069878,TREX,TREX CO INC,NYSE,fuzzy_name,0.9,
006116,INTSPEEDWAY,1,1,0002047859,SPED,Speed Group Holdings Ltd,,fuzzy_name,0.9,
145350,CENTERPOINTENERGYRES,1,1,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
145350,CENTERPOINTENERGYRES,1,2,0001130310,CNP,CENTERPOINT ENERGY INC,NYSE,fuzzy_name,0.8947368421052632,
145515,CONCENTRAX,1,1,0001803599,CNXC,Concentrix Corp,Nasdaq,fuzzy_name,0.9,
145515,CONCENTRAX,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
145552,CENTENE,1,1,0001071739,CNC,CENTENE CORP,NYSE,exact_normalized_name,1.0,
145552,CENTENE,1,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
012131,SUMMARXLAB,1,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
144117,BIOONE,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
144134,SILICONENERGY,1,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
144134,SILICONENERGY,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011975,HOOKERENTPR,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
011985,BATTLEMOUNTAINGOLD,1,1,0001607807,NVGLF,NV Gold Corp,OTC,fuzzy_name,0.9,
032941,BIOXCELTHERAPEUTICS,1,1,0001720893,BTAI,"BioXcel Therapeutics, Inc.",Nasdaq,exact_compact_name,0.985,
006094,MEDICALTECHPROD,1,1,0000047217,HPQ,HP INC,NYSE,fuzzy_name,0.9,
006094,MEDICALTECHPROD,1,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
006098,INTROBOMATIONINTELLIGENCE,1,1,0000050863,INTC,INTEL CORP,Nasdaq,fuzzy_name,0.9,
115090,QCOMMINT,1,1,0001998560,MIMI,Mint Inc Ltd,Nasdaq,fuzzy_name,0.9,
027885,TRADEDESK,1,1,0001671933,TTD,"Trade Desk, Inc.",Nasdaq,exact_compact_name,0.985,
024048,CLARITITELECOMINT,1,1,0001998560,MIMI,Mint Inc Ltd,Nasdaq,fuzzy_name,0.9,
145872,ANTEON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006148,INTERSTATEUNITED,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
006148,INTERSTATEUNITED,1,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
006148,INTERSTATEUNITED,1,3,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9,
010745,TRIUMPHIND,1,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
010665,TRANSWORLDAIRLINES,1,1,0000084246,RLI,RLI CORP,NYSE,fuzzy_name,0.9,
027930,SOUTHERNENERGYHOMES,1,1,0000092122,SO,SOUTHERN CO,NYSE,fuzzy_name,0.9,
004039,DONLEEMFGIND,1,1,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,
004039,DONLEEMFGIND,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
012330,WORLDSOFWONDER,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
061754,SITETECH,1,1,0001511820,STEK,Stemtech Corp,OTC,fuzzy_name,0.875,
061793,COLONELSINT,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
032601,SCPHARMACEUTICALS,1,1,0001671858,SPRY,"ARS Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.8888888888888888,
032601,SCPHARMACEUTICALS,1,2,0001729427,CNSP,"CNS Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.8888888888888888,
032601,SCPHARMACEUTICALS,1,3,0001962738,CASIF,"CASI Pharmaceuticals, Inc.",,fuzzy_name,0.8648648648648648,
032601,SCPHARMACEUTICALS,1,4,0001343009,CNBX,CNBX Pharmaceuticals Inc.,OTC,fuzzy_name,0.8648648648648648,
032601,SCPHARMACEUTICALS,1,5,0001796280,ORIC,"Oric Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.8648648648648648,
023929,LESLIESPOOLMART,1,1,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
023929,LESLIESPOOLMART,1,2,0000945841,POOL,POOL CORP,Nasdaq,fuzzy_name,0.9,
003951,DIGITALAPPLICATIONS,1,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
003951,DIGITALAPPLICATIONS,1,2,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,
146204,TASKERPROD,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
006163,IVTTECH,1,1,0001013880,TTEC,"TTEC Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
007829,NEWBRUNSWICKTELEPHONE,1,1,0000014930,BC,BRUNSWICK CORP,NYSE,fuzzy_name,0.9,
023820,WINSTARCOMM,1,1,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9,
111869,JPSPACKAGING,1,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
061595,247MEDIA,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
061640,EGL,1,1,0001066684,TGLO,THEGLOBE COM INC,OTC,fuzzy_name,0.9,
008328,PANSOPHICSYS,1,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
061671,MECON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009185,ROBINSONHALPERN,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
012337,INTERLEAF,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
003932,DIAMONDWESTENERGY,1,1,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
147901,ONELINK,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
028034,ACE,1,1,0001070494,ACAD,ACADIA PHARMACEUTICALS INC,Nasdaq,fuzzy_name,0.9,
028034,ACE,1,2,0001388320,ATNM,"Actinium Pharmaceuticals, Inc.",NYSE,fuzzy_name,0.9,
028034,ACE,1,3,0001576885,ABOS,"Acumen Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.9,
028034,ACE,1,4,0001736243,ACXP,"Acurx Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.9,
028034,ACE,1,5,0001513525,ADIL,"ADIAL PHARMACEUTICALS, INC.",Nasdaq,fuzzy_name,0.9,
028070,ADVANSIX,1,1,0001673985,ASIX,AdvanSix Inc.,NYSE,exact_normalized_name,1.0,
006261,JEWELCOR,1,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
112714,ONEVOICETECH,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
111103,MARINEMAX,1,1,0001057060,HZO,MARINEMAX INC,NYSE,exact_normalized_name,1.0,
111205,INTERPLAYENTMT,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
111631,DEXMEDIA,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
111671,PARADIGMGEOPHYSICAL,1,1,0000923796,GEO,GEO GROUP INC,NYSE,fuzzy_name,0.9,
111732,UNIGRAPHICSSOLTNS,1,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
003866,DENELCOR,1,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
007696,NATHANSFAMOUS,1,1,0000069733,NATH,"NATHANS FAMOUS, INC.",Nasdaq,exact_compact_name,0.985,
063127,KIDEOPRODUCTIONS,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
148749,EESTECH,1,1,0001138867,EESH,"EESTech, Inc.",OTC,exact_normalized_name,1.0,
148749,EESTECH,1,2,0001680378,SNES,"SenesTech, Inc.",Nasdaq,fuzzy_name,0.875,
148998,QWEST,1,1,0000068622,CTBB,QWEST CORP,NYSE,exact_normalized_name,1.0,
149010,PACKAGINGDYNAMICS,1,1,0002081206,AGBK,AGI Inc,NYSE,fuzzy_name,0.9,
151118,RONA,1,1,0001770561,CODQL,Coronado Global Resources Inc.,OTC,fuzzy_name,0.9,
151118,RONA,1,2,0000818479,XRAY,DENTSPLY SIRONA Inc.,Nasdaq,fuzzy_name,0.9,
151118,RONA,1,3,0002036444,NEOA,"Neo Aeronautics, Inc.",,fuzzy_name,0.9,
151118,RONA,1,4,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
151118,RONA,1,5,0002068385,SHAZ,SharonAI Holdings Inc.,Nasdaq,fuzzy_name,0.9,
012381,MEGANHEALTH,1,1,0001995075,MGN,Megan Holdings Ltd.,Nasdaq,fuzzy_name,0.9,
012409,HUDSONFOODS,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
023238,ETSY,1,1,0001370637,ETSY,ETSY INC,NYSE,exact_normalized_name,1.0,
033240,HOMOLOGYMEDICINES,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
012288,FLEXIBLECOMPUTER,1,1,0000866374,FLEX,FLEX LTD.,Nasdaq,fuzzy_name,0.9,
008370,PANAMERNSULPHUR,1,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
030746,DRUCKER,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
028251,MEDISYSTECH,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
028177,GELSTAT,1,1,0000890725,GSAC,GELSTAT CORP,OTC,exact_normalized_name,1.0,
028178,HARMONYBROOK,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006305,KLMROYALDUTCHAIRLINES,1,1,0000084246,RLI,RLI CORP,NYSE,fuzzy_name,0.9,
010484,CONTINENTALAIRLINES,1,1,0000084246,RLI,RLI CORP,NYSE,fuzzy_name,0.9,
010490,TEXASEASTERNTRANSMISSION,1,1,0000031107,EML,EASTERN CO,Nasdaq,fuzzy_name,0.9,
010490,TEXASEASTERNTRANSMISSION,1,2,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
010491,TEXASEASTERNTRANSMISSION,1,1,0000031107,EML,EASTERN CO,Nasdaq,fuzzy_name,0.9,
010491,TEXASEASTERNTRANSMISSION,1,2,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
003788,DATASPEED,1,1,0002047859,SPED,Speed Group Holdings Ltd,,fuzzy_name,0.9,
003794,DATRON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003794,DATRON,1,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
023135,RINGER,1,1,0002042556,SPGNY,Springer Nature AG & Co. KGaA/ADR,OTC,fuzzy_name,0.9,
155462,SEAIR,1,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
061573,INFINIUMSOFTWARE,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
061580,TELTONE,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
022832,PONDERIND,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
028214,INTERPOOL,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
028214,INTERPOOL,1,2,0000945841,POOL,POOL CORP,Nasdaq,fuzzy_name,0.9,
108967,ROLLERBALLINT,1,1,0000009389,BALL,BALL Corp,NYSE,fuzzy_name,0.9,
109188,EARTHFIRSTTECH,1,1,0001013880,TTEC,"TTEC Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
028365,SENESTECH,1,1,0001680378,SNES,"SenesTech, Inc.",Nasdaq,exact_normalized_name,1.0,
028365,SENESTECH,1,2,0001138867,EESH,"EESTech, Inc.",OTC,fuzzy_name,0.875,
156819,PUGETSOUNDENERGY,1,1,0001783407,SOGP,Sound Group Inc.,Nasdaq,fuzzy_name,0.9,
156933,INTERLINEBRND,1,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
156933,INTERLINEBRND,1,2,0000084246,RLI,RLI CORP,NYSE,fuzzy_name,0.9,
157116,UNITEDCOMPONENTS,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
157116,UNITEDCOMPONENTS,1,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
157116,UNITEDCOMPONENTS,1,3,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9,
012463,NETWORKCONTROL,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003673,CYBERMEDIC,1,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
003687,STYLON,1,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
157494,CHEROKEEINT,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
157803,WOODBRIDGE,1,1,0001785494,WBQNL,Woodbridge Liquidation Trust,OTC,fuzzy_name,0.9,
022603,SUMMITMATERIALS,1,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
022641,BRANDMAKERS,1,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
003737,DANIELINT,1,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
